lic_id,labels,address
32816,0,1910 Wells Rd
35413,0,2907 16th St N
34069,0,6208 S Dixie Hwy
32789,0,11555 Central Pkwy STE 604
38700,0,130 Commercial Way
31802,0,8415 W McNab Rd
32367,0,2054 FL-436 #116
30165,0,6490 Central Ave
38744,0,320 E Railroad Ave
38183,0,8230 S Tamiami Trail
38646,0,7175 N Davis Hwy STE H
30878,0,1369 Main St
35250,0,13721 SW 152nd St
29866,0,917 Beville Rd
34034,0,13968 W Hillsborough Ave
32521,0,772 Country Club Dr
30882,0,218 SW Atlanta Ave
37110,0,1297 S Ferdon Blvd
34940,0,5787 Vineland Rd
38177,0,228 E Pine St
35787,0,6948 Collins Ave #202
29475,0,4017 Henderson Blvd
36865,0,6400 Pembroke Rd
37461,0,1165 Gulf Breeze Pkwy
37979,0,1191 U.S. 41 Bypass S
32573,0,800 E Hallandale Beach Blvd #24
35777,0,2321 E Fowler Ave
36542,0,200 Henderson Resort Way
34767,0,3074 Cypress Gardens Rd
35110,0,1808 Tamiami Trail
36682,0,99 Eglin Pkwy NE
34337,0,1829 S University Dr
32468,0,1526 Garden St
1963,0,120 Faulkner St
32899,0,4026 Land O' Lakes Blvd
35594,0,15271 NW 60th Ave #101
35455,0,605 W Bloomingdale Ave
38776,0,3755 Military Trail
34879,0,2274 FL-87
34392,0,1545 Collins Ave
32409,0,235 3rd St S
35592,0,3691 Woolbright Rd
34561,0,168 W Dearborn St
33442,0,1205 N Courtenay Pkwy
35798,0,3697 Crown Point Ct
32960,0,11358 S Cleveland Ave
37058,0,29152 US Hwy 19 N
31550,0,10300 Southside Blvd
33162,0,4750 Florida Ave S
32055,0,509 S Olive Ave
37640,0,3385 S US Hwy 17 92
33832,0,426 Canal St
37383,0,3814 S Clyde Morris Blvd
32504,0,5535 Marquesas Cir
37675,0,1500 Main St
36672,0,10480 US-1
31584,0,222 US-1 #8
34951,0,6001 Brick Ct
37501,0,108 W 3rd Ave
31022,0,12204 Miramar Pkwy
34029,0,145 Cypress Point Pkwy
37467,0,403 Federal Hwy
37745,0,1089 N Collier Blvd
37617,0,2701 SW 37th Ave
35192,0,10880 Pines Blvd
35959,0,5 NE 2nd St
35902,0,11910 Pines Blvd
36681,0,34904 Emerald Coast Pkwy
33488,0,1012 E Silver Springs Blvd
34948,0,119 Traders Alley
35708,0,1807 Airport Blvd
35278,0,6522 S Tamiami Trail
35476,0,229 Bellagio Cir
35334,0,108 Bartram Oaks Walk
35629,0,94 E McNab Rd
30657,0,615 N Ocean Blvd
38526,0,i
38651,0,6166 SW 8th St
34685,0,5712 Lawton Dr
32324,0,2748 Windguard Cir #102
35046,0,2341 Collins Ave
35486,0,10130 Northlake Blvd
34593,0,2344 Bee Ridge Rd
37875,0,360 SE 1st St
37820,0,416 Northwood Rd
34662,0,603 E University Ave
33872,0,663 Brandon Town Center Dr
34171,0,10716 Wiles Rd
37092,0,13511 Hibiscus St
37570,0,2701 Gulf Breeze Pkwy
33020,0,207 SW 2nd Ave
37744,0,2034 E Oakland Park Blvd
37797,0,357 SE Port St Lucie Blvd
33122,0,2701 SW College Rd #601
34532,0,213 6th St
34507,0,2039 W First St #6
32901,0,1717 Collins Ave
38531,0,12734 Kenwood Ln #31
38562,0,303 Lake Ave
36823,0,36613 US Hwy 19 N
37164,0,779 N Alafaya Trail
33258,0,10015 Park Pl Ave
34127,0,206 37th Ave N
37220,0,346 Corey Ave
37856,0,540 N Ridgewood Ave
35287,0,4996 W Atlantic Blvd
32109,0,20 W Dakin Ave
30143,0,829 Simonton St
37459,0,5916 Johnson St
9660,0,3039 49th St N
37873,0,3017 Lakeland Highlands Rd
38699,0,7939 Biscayne Blvd
36159,0,11160 W Oakland Park Blvd
31286,0,8200 US-98
37434,0,251 NE 167th St
34945,0,3852 W Waters Ave
35947,0,1109 Del Prado Blvd S
35399,0,5905 N Federal Hwy
32809,0,1250 McDuff Ave S
32353,0,4244 S Tamiami Trail
37203,0,2722 W Waters Ave
35930,0,1727 N Atlantic Ave
29759,0,421 Federal Hwy
33730,0,11043 Countryway Blvd
34898,0,197 N Yonge St
39315,0,1642 Main St
35216,0,4616 San Juan Ave
39630,0,41 N Orlando Ave
33662,0,1342 Colonial Blvd #909
39332,0,18219 Pines Blvd
39472,0,7500 Ulmerton Rd
36233,0,5311 Gulf Dr
39416,0,1825 Tamiami Trail B2
33796,0,133 E Palmetto Park Rd
39305,0,18990 S Tamiami Trail
30827,0,2800 SW 24th Ave #404
39429,0,4404 Florida Ave S #2
39364,0,460 SW 8th St
39039,0,1728 SE Port St Lucie Blvd
39893,0,10960 Sheldon Rd
39308,0,112 S Armenia Ave
39739,0,11926 SW 8th St
35424,0,7205 Estero Blvd
39581,0,289 SW Port St Lucie Blvd
39681,0,1601 S Atlantic Ave
39376,0,3385 S US Hwy 17 92 #237
39335,0,3852 Killearn Ct
33018,0,475 Central Ave #101
37165,0,17741 SW 2nd St
35643,0,10640 N 56th St
34888,0,1751 E Commercial Blvd
38666,0,11828 Front Beach Rd
36287,0,4452 Weston Rd
36934,0,5711 Bowden Rd #4
36607,0,1536 NE Jensen Beach Blvd
35338,0,397 E Altamonte Dr
39043,0,155 Majorca Ave #208
38786,0,6516 Old Brick Road
35056,0,156 N County Hwy 393
38139,0,1333 S Ridgewood Ave
38257,0,1233 Cleveland St
29875,0,12115 Panama City Beach Pkwy
29911,0,3660 US-90
39544,0,1455 NW 107th Ave
34772,0,31475 US Hwy 19 N
39447,0,3960 Hypoluxo Rd
36861,0,7007 N Wickham Rd STE 102
34946,0,9250 College Pkwy
34260,0,2020 W Pensacola St
36774,0,235 St Joe Plaza Dr
5305,0,7420 S Dixie Hwy
38882,0,15200 Jog Rd B14
35637,0,4255 Henderson Blvd
35343,0,14518 N Florida Ave
32737,0,2786 N Roosevelt Blvd
38009,0,9657 Bay Pines Blvd
40742,0,8613 Old Kings Rd S
40698,0,1159 Federal Hwy
40756,0,10 Cypress Point Pkwy #104
40760,0,3245 Rolling Oaks Blvd
40478,0,1003 N Monroe St
40728,0,31133 US Hwy 19 N
40463,0,3532 N Ocean Blvd
40559,0,315 S Palmetto Ave
31465,0,9089 W Atlantic Ave #108
40387,0,9951 Atlantic Blvd #322A
40344,0,1 Florida Park Dr N
40510,0,3773 NE 163rd St
37474,0,210 Apollo Beach Blvd
40398,0,7689 Lake Worth Rd
34454,0,103 S Boulevard
40615,0,30569 US Hwy 19 N
40538,0,4787 N Congress Ave
40209,0,635 Primera Blvd
40019,0,18 Goodrich Ave
40564,0,10707 66th St N
33818,0,6016 Manatee Ave W
39885,0,4863 Park St N
40472,0,6100 Seminole Blvd
39677,0,5060 W Colonial Dr STE 101
39824,0,327 S Park Ave
37400,0,4770 Barnes Rd S
40069,0,2791 SE Ocean Blvd
40421,0,417 10th Ave W
39596,0,3900 NW Blitchton Rd
39721,0,1750 E Commercial Blvd
39641,0,1040 US-98
39448,0,21334 St Andrews Blvd
39881,0,2251 Sarno Rd
39482,0,7401 N Federal Hwy
39826,0,10977 Overseas Hwy
40291,0,4320 Deerwood Lake Pkwy
40546,0,1225 2nd St
39994,0,17765 SW 2nd St
33834,0,2655 S University Dr
40227,0,324 S Falkenburg Rd
40057,0,10342 Roosevelt Blvd N
33428,0,10506 N Kendall Dr
41027,0,611 4th St N
41143,0,505b Northlake Blvd
41109,0,34940 Emerald Coast Pkwy
41032,0,8595 Beach Blvd #306
41350,0,5454 N University Dr
39394,0,4454 Weston Rd
41355,0,3618 St Johns Ave
36567,0,2223 N Westshore Blvd
32959,0,4661 Tamiami Trail N
41063,0,0 Duval St
34179,0,2647 N Andrews Ave
40803,0,945 SW Main Blvd
40897,0,4076 FL-44
40906,0,7341 W Sand Lake Rd #1017
41057,0,17035 S Dixie Hwy
40471,0,700 Court St
30325,0,1135 Pasadena Ave S
34992,0,3800 S Tamiami Trail
35585,0,4301 N Wickham Rd
40755,0,10f St Johns Medical Park Dr
37780,0,3401 N Miami Ave
40844,0,13301 US-19
40483,0,605 United St
40735,0,5540 Gall Blvd
39323,0,1204 Simonton St
41053,0,400 Hibiscus Ave
41354,0,777 E Atlantic Ave #102
41180,0,1948 NE 123rd St
37762,0,607 1st Ave SW
39057,0,10451 US-441
30699,0,7440 Wiles Rd
41526,0,651 W Indiantown Rd STE F
40719,0,880 SW Martin Downs Blvd
41451,0,2820 Gibson Rd Suite A
28437,0,20 Hypolita St
29443,0,1301 Alton Rd
40618,0,17751 Murdock Cir
40700,0,1486 Belleair Rd
40714,0,7318 Lake Worth Rd
40678,0,1257 Airport-Pulling Rd
40758,0,6315 N Federal Hwy
40625,0,6246 Massachusetts Ave
41192,0,8512 Cooper Creek Blvd
40888,0,133 W Marion Ave
32606,0,943 NE 19th Ave
32030,0,280 S State Rd 434
39683,0,13800 Jog Rd #104
34123,0,2712 E Atlantic Blvd
40672,0,8794 W Boynton Beach Blvd #105
39635,0,830 Neapolitan Way
34859,0,258 SE 6th Ave #7
35729,0,6201 Lynn Rd
30195,0,1000 W Buena Vista Dr
34785,0,4637 N University Dr
19796,0,17260 Harbour Pointe Dr
31464,0,652 Beal Pkwy NW
37968,0,2340 SE Ocean Blvd
34801,0,1382 6th St NW
9728,0,455 Grand Bay Dr
35229,0,1114 N University Dr
36502,0,612 NE 2nd St
35191,0,4809 S Military Trail
32373,0,3511 S Conway Rd
34523,0,232 SW 8th St
38598,0,980 NE 126th St
35782,0,700 N Tamiami Trail
41527,0,3000 Florida Ave
32596,0,54 Vining Ct
40551,0,5000 Coconut Creek Pkwy
32482,0,2841 S Nova Rd
34348,0,2176 Nursery Rd
39590,0,1858 3rd St S
39920,0,1187 Florida Mall Ave #120
29479,0,1701 N Ocean Shore Blvd
38972,0,10500 Ulmerton Rd
40260,0,6901 22nd Ave N
35921,0,1426 S Atlantic Ave
33327,0,2582 S Atlantic Ave
41381,0,2406 NW 87th Ave
17881,0,1499 Yamato Rd
40975,0,4545 W Kennedy Blvd
30173,0,6255 Lake Osprey Dr
31636,0,5000 US-17
30694,0,215 E 7th Ave
32688,0,1796 Thomasville Rd
39185,0,30004 County Line Rd
36830,0,9460 W Linebaugh Ave
35993,0,400 Mandalay Ave
34667,0,1068 4th St N
40914,0,917 Beville Rd Suite B
40215,0,203 S Moody Ave
39832,0,1422 66th St N
35043,0,975 Gateway Blvd
34106,0,7119 W Broward Blvd
35916,0,800 Pinebrook Rd
35017,0,323 Westshore Plaza
32994,0,575 75th Ave
36534,0,2511 S Dixie Hwy
38168,0,139 N Federal Hwy
17140,0,711 N Flagler Dr
40761,0,185 Waymont Ct
40834,0,2270 Weston Rd
34333,0,9566 NW 41st St
39501,0,2095 Pine Ridge Rd
40732,0,4935 Southfork Dr
41473,0,32815 US Hwy 19 N
41467,0,7858 Turkey Lake Rd
41315,0,7026 Coral Way
38633,0,469 Atlantic Blvd
33086,0,8608 Griffin Rd
34478,0,108
41425,0,1210 16th St N
18881,0,11 S Boulevard of the Presidents
35786,0,2070 Meadowlane Ave
34502,0,628 N Indiana Ave
41372,0,1841 W Fairbanks Ave
41136,0,108 4th Ave S
35234,0,670 North Orlando Avenue
40339,0,3460 Mariner Blvd
39828,0,4104 W Linebaugh Ave
37909,0,11611 City Hall Promenade
41474,0,348 Miracle Strip Pkwy SW
40972,0,4956 Le Chalet Blvd
40882,0,5454 Central Florida Pkwy
34886,0,317 9th Ave N
41356,0,4100 E Bay Dr
34109,0,2364 Tamiami Trail E
32805,0,1604 SE 3rd Ct
37707,0,817 Simonton St
41528,0,23 Broadway
35259,0,2910 Kerry Forest Pkwy
41106,0,4970 N University Dr
31956,0,6230 W Indiantown Rd
40008,0,1980 9th St N
27469,0,120 Federal Hwy
40266,0,1299 S Beneva Rd
39534,0,1316 NW Federal Hwy
41185,0,1685 Powell St
38205,0,2516 McMullen Booth Rd
41407,0,661 W Lumsden Rd
40681,0,6932 22nd Ave N
40467,0,3447 Pine Ridge Rd #102
40488,0,7722 W Sand Lake Rd
30598,0,16701 Collins Ave
40499,0,937 Edgewood Ave S
40574,0,185 US-27
40662,0,140 University Town Center Dr
36750,0,709 E Palmetto Park Rd
40434,0,2549 1st Ave S
41320,0,710 W Princeton St
38639,0,1406 S Narcoossee Rd
19928,0,3910 S Washington Ave #109
33770,0,500 NE Spanish River Blvd #35
35058,0,2294 Mayport Rd
18241,0,14838 S Military Trail
1436,0,21301 Powerline Rd #215
27309,0,11103 N 56th St
31344,0,301 Albee Rd W
20659,0,5885 Whitfield Ave
37834,0,590 Edgewood Ave S
41463,0,900 Fox Valley Dr
33668,0,15829 Pines Blvd
988,0,1070 S Wickham Rd
32086,0,6996 Piazza Grande Ave
40477,0,4868 Davis Blvd
30910,0,1214 Bowman St
39498,0,19575 Biscayne Blvd #399
40586,0,11951 International Dr
12845,0,224 Southpark Cir E
40347,0,5606 Woodbine Rd
41312,0,4902 W Waters Ave
38036,0,3100 U.S. 1 Ste 4A South
34554,0,24880 Burnt Pine Dr
41437,0,444 N Dillard St
34956,0,537 Virginia Dr
41427,0,100 McAbee Ct
41341,0,8849 Tamiami Trail N
17383,0,7508 W Sand Lake Rd
9159,0,4103 W Neptune St
23935,0,815 George Bush Blvd
41259,0,6905 S Dixie Hwy
40682,0,150 Pine Lake Drive B
31579,0,5887 Sunset Dr
41132,0,2863 S University Dr
31099,0,2210 S Tamiami Trail
35051,0,2108 W Kennedy Blvd
41310,0,5109 Manatee Ave W
41229,0,139 Beal Pkwy SW Unit 102
40583,0,505 High St
40697,0,276 S University Dr
37000,0,459 Brandon Town Center Dr
40686,0,17605 Lakewood National Parkway
41078,0,2140 W King St
40369,0,1013 Kane Concourse
13711,0,5717 Derek Ave
39053,0,5540 SW 8th St
41162,0,1011 Rockledge Dr
40084,0,10205 Wilsky Blvd
40128,0,8836 Seminole Blvd
40125,0,23520 FL-54
40187,0,1533 W New Haven Ave
40116,0,7414 S Dixie Hwy
41202,0,131 Market St
40588,0,2200 N Ocean Blvd
40797,0,11680 US-1 #60
40913,0,1894 S 14th St #4B
40786,0,422 E Palmetto Park Rd
40490,0,13632 W Hillsborough Ave
40406,0,3822 S Dale Mabry Hwy
40602,0,412 Mountain Dr
33503,0,20 W Wentworth St
40881,0,1875 N Corporate Lakes Blvd #200
40796,0,3073 Commercial Way
40475,0,175 S Nova Rd
40865,0,533 W Twincourt Trail #703
41061,0,6800 Gulfport Blvd S
31626,0,18351 Pines Blvd
40903,0,555 W Granada Blvd
40825,0,29 Quincy Cir
34211,0,1011 W Hallandale Beach Blvd
40186,0,700 S Colorado Ave
31481,0,103 W Oak Dr
40794,0,13569 Panama City Beach Pkwy
40591,0,767 17th St
40811,0,9080 Golfside Dr
41410,0,15000 Emerald Coast Pkwy
41009,0,3845 Seaside Dr
30383,0,4829 Coronado Pkwy
40695,0,3733 Southside Blvd #4
40035,0,2978 Old Dixie Hwy suite B
29836,0,2723 Maguire Rd
40016,0,6630 Collins Ave
39944,0,2000 E Oakland Park Blvd
40325,0,200 Central Ave
39979,0,1144 Ocean Dr
23539,0,4222 Creighton Rd
25861,0,431 E New York Ave
39961,0,5820 S MacDill Ave
40066,0,1408 N Killian Dr #208
40458,0,11941 S Apopka Vineland Rd
40276,0,7200 International Dr
40007,0,4947 Tamiami Trail N #206
40120,0,2049 Little Rd
40241,0,3213 Manatee Ave W
40258,0,4270 Tamiami Trail E #8
40287,0,73 Eglin Pkwy NE #101
40277,0,17 Via De Luna Dr
40228,0,102
40255,0,3554 NE 12th Ave
40526,0,240 S Jefferson St
30664,0,10209 Gibsonton Dr
40446,0,697 N Semoran Blvd suit # E
40257,0,563 Tamiami Trail #1
39932,0,30 N Summerlin Ave
40886,0,95 E Eureka Ct
40386,0,2301 Del Prado Blvd S #810
40305,0,435 S Chickasaw Trail
40237,0,740 S Colorado Ave
40980,0,1949 County Rd 419
40568,0,6911 Municipal Dr
40567,0,222 NE 79th St
40462,0,24160 FL-54 #3
40374,0,957 SE Federal Hwy
40294,0,1260 Beach Blvd
40348,0,540 E McNab Rd Suite D
40157,0,3440 Conway Blvd #1D
40188,0,1517 E Robinson St
40015,0,4420 S Hwy 27 #6
39760,0,10789 Biscayne Blvd
39766,0,728 SW Pine Island Rd
39524,0,937 Fleming St
39853,0,5714 Clark Rd
39802,0,4706 Chiquita Blvd S
39825,0,822 N Miramar Ave
37016,0,14700 Tamiami Trail N #24
37490,0,150 N Indiana Ave
39809,0,6971 N Federal Hwy #404
39840,0,4959 Coconut Creek Pkwy
39806,0,13873 Wellington Trace B7
39949,0,620 N New Warrington Rd
29965,0,1800 Hermitage Blvd
39870,0,209 Nassau St S #102
39831,0,3801 N University Dr
39838,0,6431 E County Line Rd
39919,0,2500 S Ferdon Blvd #200
39791,0,17604 Collins Ave
39702,0,18140 Collins Ave
39928,0,1819 West Ave #5
39945,0,13730 SW 84th St
40426,0,11670 U.S. Hwy 1 N
39929,0,20400 Trailside Dr
40391,0,6236 Kingspointe Pkwy #7
40099,0,2132 Michigan Ave
39902,0,161 Minutemen Causeway
39865,0,660 Florida Central Pkwy
39940,0,7245 SW 57th Ct
39910,0,14819 N Florida Ave
39953,0,5298 Sunbeam Rd
40240,0,8149 State Rd 52
40040,0,1018 Park St
40033,0,2603 Ponce de Leon Blvd
40051,0,11210 Hutchison Blvd
40336,0,2355 Vanderbilt Beach Rd
40430,0,1894 Drew St
39608,0,1928 Proctor Ave
39389,0,1430 S Dixie Hwy #103
33829,0,2088 Hawthorne St
39401,0,158 Eglin Pkwy NE
29937,0,6060 Collier Blvd #104
39314,0,15908 W State Rd 84
39318,0,3014 Michigan Ave
39319,0,1768 Sea Lark Ln
39415,0,3710 W Kennedy Blvd
39386,0,7431 W Atlantic Ave #33
39510,0,414 N Dixie Hwy
36424,0,2500 Tamiami Trail N
39543,0,4801 N Federal Hwy #300
26393,0,4169 Lamson Ave
39135,0,1131 NE 163rd St
39515,0,9521 Shellie Rd STE 15
30356,0,105 E 13th St
39554,0,4037 Clark Rd
39344,0,1817 San Marco Rd
39622,0,481 Richard Jackson Blvd
39356,0,175 SW 7th St STE 1708
39451,0,101 1st Ave N
35617,0,494 W Hillsboro Blvd
39388,0,210 Beech St
39637,0,340 E New York Ave
39331,0,103 N Meridian St
35884,0,7224 W Colonial Dr
39761,0,14352 N Dale Mabry Hwy
39745,0,1365 Beville Rd
39729,0,6889 Eagle Watch Dr #225
39707,0,818 Garden St
39743,0,610 S Armenia Ave
39656,0,1625 SE US Hwy 19
34863,0,1322 E Lumsden Rd
39751,0,6679 Lake Worth Rd
39623,0,4140 16th St N
39682,0,275 Babcock St
33863,0,10333 Seminole Blvd
39770,0,903 25th Dr E
36545,0,4951 Tamiami Trail N
39562,0,1495 Legends Blvd
39512,0,1500 Gateway Blvd
39709,0,5584 W Sample Rd
39742,0,495 NE 4th St #9
39689,0,840 SW 81st Ave
39735,0,9810 Baymeadows Rd #3
5212,0,Naples
5320,0,120 International Pkwy #128
5115,0,115 Professional Dr #106
737,0,7533 Ulmerton Rd
7890,0,3292 Stirling Rd
7871,0,400 N Tampa St #610
633,0,480 S Hunt Club Blvd
13668,0,8911 Daniels Pkwy
15277,0,13820 Old St Augustine Rd
9051,0,1825 S University Dr
14928,0,504 Pasadena Ave S
564,0,10464 Roosevelt Blvd N
700,0,3227 NW Federal Hwy
7942,0,6318 Rowan Rd
5148,0,521 Lake Ave #1
7881,0,4242 N Federal Hwy
904,0,3613 US-231
850,0,910 NE Eller St
7825,0,87 Harbor Dr
15258,0,734 W 49th St
12983,0,192 N Federal Hwy
13832,0,9866 Baymeadows Rd
13430,0,1123 NW 76th Blvd
3872,0,1518 N Donnelly St
775,0,15951 Captiva Dr
9841,0,105 S Osceola Ave
14531,0,5915 Factory Shops Blvd
10185,0,5343 Gulf Dr
10553,0,12153 W Linebaugh Ave
13276,0,4942 US-98
15094,0,3105 Grand Ave
9887,0,770 Monroe Rd
11547,0,10036 Cross Creek Blvd
11603,0,1725 W Fletcher Ave
11052,0,30602 US Hwy 19 N
781,0,12783 Forest Hill Blvd
14078,0,8410 W Flagler St
15458,0,3009 Co Rd 540A
13046,0,3080 Bee Ridge Rd
18,0,415 S Orlando Ave
14191,0,10954 Sheldon Rd
11788,0,19651 Bruce B Downs Blvd
11730,0,556 S Pineapple Ave
10935,0,2855 University Pkwy
14491,0,90 Spires Ln
19602,0,16249 Biscayne Blvd
19579,0,10438 W Atlantic Blvd
22002,0,211 Circle Park Dr
21477,0,122 E Lakeview Ave
4756,0,405 5th Ave
19769,0,9600 SW 8th St
14406,0,5135 N Florida Ave
21058,0,4081 Tamiami Trail N
21580,0,16915 NW 67th Ave
21164,0,17073 Pines Blvd
19728,0,1201 Arapaho Ave
21377,0,732 N Thornton Ave
20896,0,19501 Biscayne Blvd
21744,0,1631 Dr M.L.K. Jr St N
21493,0,95750 Amelia Concourse
15646,0,721 SE 17th St
21661,0,12801 W Sunrise Blvd
3475,0,3301 W Boynton Beach Blvd
21226,0,11681 Boyette Rd
19104,0,9469 W Atlantic Blvd
20661,0,3601 W Commercial Blvd
9063,0,13161 McGregor Blvd
20656,0,117 Barlow Ave
8971,0,501 Mirasol Cir
19171,0,1897 Palm Beach Lakes Blvd
11784,0,917 E Silver Springs Blvd
19604,0,2275 S Federal Hwy
19079,0,1 Grand Cypress Blvd
27920,0,2607 NW 20th St
26475,0,2400 S Ridgewood Ave
28118,0,145 Madeira Ave
19843,0,3627 W Azeele St
10900,0,2827 Alt US Hwy 27 S
29445,0,7754 SW 88th St
31320,0,770 4th Ave S
19740,0,500 W Granada Blvd
29664,0,1504 E Bearss Ave
14713,0,9259-9469 Sheridan St
30058,0,349 Miracle Mile
12336,0,199 N State Rd 7
12233,0,501 S Goldenrod Rd
27485,0,258 S Tamiami Trail
24697,0,12237 W Linebaugh Ave
2531,0,2653 Bruce B Downs Blvd
27550,0,9065 SW 87th Ave
21069,0,11000 Beach Blvd
311,0,1437 Main St
21809,0,3495 Gulf Breeze Pkwy
32077,0,401 Venture Dr
4637,0,612 Alt 19
33647,0,1850 W Fairbanks Ave
33675,0,5 N Hwy A1A
31651,0,1806 S Osprey Ave
33966,0,3251 N University Dr
34030,0,1933 W Brandon Blvd
31813,0,1240 N University Dr
34153,0,24037 SW Nautilus Blvd
33804,0,2142 NE 123rd St
34374,0,1463 Town Center Dr E
30512,0,1909 Capital Cir NE
34092,0,2114 Drew St
32758,0,2822 Corrine Dr
33985,0,8726 NW 26th St #8
35269,0,115 N Orange St
35494,0,969 SE Central Pkwy
31492,0,3224 E Bay Dr
33208,0,158 N Atlantic Ave
35228,0,3300 Dr M.L.K. Jr St N
35659,0,2499 Glades Rd #202
32026,0,11601 Sheldon Rd
33674,0,500 Mandalay Ave
35523,0,20 Racetrack Rd NW
34024,0,1685 Collins Ave
34519,0,464073 FL-200 #5
34340,0,415 3rd St S
32224,0,713 Lithia Pinecrest Rd
30831,0,1 Duval St
35336,0,21301 Powerline Rd #101
35090,0,12377 S Cleveland Ave #1A
35145,0,277 McLeod St
30241,0,332 Skinner Blvd
27865,0,1000 E Cervantes St
35164,0,7163 W Oakland Park Blvd
33242,0,1000 Pga Tour Blvd
34824,0,1959 34th St N
34349,0,7350 Futures Dr suite 22
33864,0,1245 Michigan Ave
34636,0,18206 Collins Ave
31490,0,701 S Orange Ave
33596,0,1790 Florida A1A STE 206
33883,0,2700 Sand Mine Rd
32983,0,Coundouriotis Facial Plastic Surgery and Laser Center
33543,0,17320 Panama City Beach Pkwy STE 106
34300,0,3636 W Kennedy Blvd
